# (1)t	(2)P_1	(3)P_2	(4)trace	(5)purity	(6)vonNeumann_entropy	(7)P_1 std	(8)P_2 std	(9)trace std	(10)purity std	(11)vonNeumann_entropy std
18.6	-4.1773363150000006e-20	-2.588949469e-19	-3.006683101e-19	7.641985798e-19	-2.574101828e-18	4.585354154000001e-19	6.297544186e-19	8.104610015000001e-19	1.468487839e-18	3.406053076e-18
18.7	1.914279193e-19	2.889335262e-20	2.2032127190000003e-19	2.354346488e-20	-6.94030326e-20	4.310891119e-19	5.499231902e-19	5.519729039e-19	2.331656914e-18	4.291940311e-18
18.8	-1.479243611e-19	3.2478360230000004e-19	1.7685924110000001e-19	-3.28043246e-19	-1.9180533180000002e-19	6.674101084e-19	9.541995559e-19	1.076568772e-18	2.030225726e-18	4.417134047e-18
18.9	3.787725702e-19	-9.493970483e-20	2.838328653e-19	5.217160035e-19	-3.870662785e-19	5.37419789e-19	4.1946391560000003e-19	7.042481652e-19	2.52017683e-18	3.966892366e-18
19.0	7.617483973e-20	-8.254109490000001e-20	-6.366255162e-21	-2.316527645e-19	-3.8181146450000003e-19	6.284626130000001e-19	5.801329674e-19	8.110034941000001e-19	1.875258264e-18	3.6936082219999996e-18
19.1	1.697145367e-19	-2.4969785900000003e-20	1.4474475090000002e-19	2.486580271e-19	1.8685776250000002e-19	3.07039868e-19	7.351010678e-19	6.45441581e-19	1.949316836e-18	3.726738185e-18
19.2	-2.0620576750000001e-19	-8.224458678000001e-20	-2.884503543e-19	-1.193339725e-18	1.710709528e-18	8.795403727000001e-19	4.439647666e-19	9.20466579e-19	2.222275067e-18	4.260568902e-18
19.3	-6.435901652e-21	-4.272341182e-19	-4.336700198e-19	1.876822637e-19	-1.94463584e-18	4.851556014e-19	7.582287331e-19	1.131226743e-18	2.479266151e-18	4.680052937e-18
19.4	9.209405530000001e-20	1.028005517e-19	1.94894607e-19	1.7268518440000001e-19	-1.440351352e-18	4.3099654360000003e-19	7.013887146e-19	8.26963116e-19	2.770060122e-18	4.25434447e-18
19.5	3.136431201e-19	-5.674481237e-20	2.568983077e-19	7.437178983e-19	-3.699409447e-19	4.698266408e-19	6.011680767e-19	7.164074576000001e-19	1.351712551e-18	4.713527044e-18
19.6	2.210575924e-19	1.352129705e-20	2.345788894e-19	-2.0523141980000002e-19	-1.141909413e-18	6.307304299e-19	4.645960593e-19	8.833121416e-19	1.953468775e-18	4.013401132e-18
19.7	2.830170053e-19	1.684064214e-19	4.514234267e-19	1.268867113e-19	-2.555648681e-18	7.947142351e-19	6.773400212e-19	1.009014125e-18	3.278747642e-18	5.74284414e-18
